brottstyp_id;namn;niva;grupp_id;grupp;sokvag
13153;Mot person 18 år eller äldre;2;11339;Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019), Sexuellt tvång, utnyttjande m.m (2, 3, 5, 7 §), Mot person 18 år eller äldre
13159;Mot kvinna 18 år eller äldre;3;11339;Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019), Sexuellt tvång, utnyttjande m.m (2, 3, 5, 7 §), Mot person 18 år eller äldre, Mot kvinna 18 år eller äldre
13160;Mot man 18 år eller äldre;3;11339;Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019), Sexuellt tvång, utnyttjande m.m (2, 3, 5, 7 §), Mot person 18 år eller äldre, Mot man 18 år eller äldre
13154;Mot person 15 år eller äldre;2;11339;Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019), Sexuellt tvång, utnyttjande m.m (2, 3, 5, 7 §), Mot person 15 år eller äldre
13161;Sexuellt övergrepp mot barn (6 §);1;11339;Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019), Sexuellt övergrepp mot barn (6 §)
13162;Mot barn under 15 år;2;11339;Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019), Sexuellt övergrepp mot barn (6 §), Mot barn under 15 år
13164;Mot flicka under 15 år;3;11339;Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019), Sexuellt övergrepp mot barn (6 §), Mot barn under 15 år, Mot flicka under 15 år
13165;Mot pojke under 15 år;3;11339;Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019), Sexuellt övergrepp mot barn (6 §), Mot barn under 15 år, Mot pojke under 15 år
13163;Mot barn 15-17 år;2;11339;Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019), Sexuellt övergrepp mot barn (6 §), Mot barn 15-17 år
13166;Mot flicka 15-17 år;3;11339;Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019), Sexuellt övergrepp mot barn (6 §), Mot barn 15-17 år, Mot flicka 15-17 år
13167;Mot pojke 15-17 år;3;11339;Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt tvång, utnyttjande m.m. (5-6 §) (2, 3, 7 § t.o.m. 2019), Sexuellt övergrepp mot barn (6 §), Mot barn 15-17 år, Mot pojke 15-17 år
5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);0;5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019)
5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);1;11093;6 kap. Sexualbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019)
5254;Mot barn 15-17 år;1;5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019), Mot barn 15-17 år
5255;Mot flicka 15-17 år;2;5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019), Mot barn 15-17 år, Mot flicka 15-17 år
5256;Mot pojke 15-17 år;2;5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019), Mot barn 15-17 år, Mot pojke 15-17 år
5257;Mot kvinna 18 år eller äldre;1;5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019), Mot kvinna 18 år eller äldre
14377;Närstående genom parrelation;2;5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019), Mot kvinna 18 år eller äldre, Närstående genom parrelation
14378;Närstående genom släktskap/familj;2;5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019), Mot kvinna 18 år eller äldre, Närstående genom släktskap/familj
14379;Annan slags relation eller bekantskap;2;5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019), Mot kvinna 18 år eller äldre, Annan slags relation eller bekantskap
14380;Obekanta;2;5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019), Mot kvinna 18 år eller äldre, Obekanta
5258;Mot man 18 år eller äldre;1;5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019), Mot man 18 år eller äldre
14373;Närstående genom parrelation;2;5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019), Mot man 18 år eller äldre, Närstående genom parrelation
14374;Närstående genom släktskap/familj;2;5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019), Mot man 18 år eller äldre, Närstående genom släktskap/familj
14375;Annan slags relation eller bekantskap;2;5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019), Mot man 18 år eller äldre, Annan slags relation eller bekantskap
14376;Obekanta;2;5247;Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Oaktsamt sexuellt övergrepp (3 §) (Fr. o. m. 2019), Mot man 18 år eller äldre, Obekanta
5248;Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2019);0;5248;Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2019)
5248;Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2019);1;11093;6 kap. Sexualbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2019)
5259;Mot barn 15-17 år;1;5248;Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2019), Mot barn 15-17 år
5261;Mot flicka 15-17 år;2;5248;Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2019), Mot barn 15-17 år, Mot flicka 15-17 år
5262;Mot pojke 15-17 år;2;5248;Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2019), Mot barn 15-17 år, Mot pojke 15-17 år
5263;Mot kvinna 18 år eller äldre;1;5248;Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2019), Mot kvinna 18 år eller äldre
5264;Mot man 18 år eller äldre;1;5248;Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2019);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Samlag med avkomling eller syskon (7 §) (Fr. o. m. 2019), Mot man 18 år eller äldre
11780;Kontakt med barn i sexuellt syfte (grooming) (10 a §);0;11780;Kontakt med barn i sexuellt syfte (grooming) (10 a §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Kontakt med barn i sexuellt syfte (grooming) (10 a §)
11780;Kontakt med barn i sexuellt syfte (grooming) (10 a §);1;11093;6 kap. Sexualbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Kontakt med barn i sexuellt syfte (grooming) (10 a §)
14389;Med flicka under 15 år;1;11780;Kontakt med barn i sexuellt syfte (grooming) (10 a §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Kontakt med barn i sexuellt syfte (grooming) (10 a §), Med flicka under 15 år
14390;Med pojke under 15 år;1;11780;Kontakt med barn i sexuellt syfte (grooming) (10 a §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Kontakt med barn i sexuellt syfte (grooming) (10 a §), Med pojke under 15 år
11770;Utnyttjande av barn för sexuell posering, inkl grov (8 §);0;11770;Utnyttjande av barn för sexuell posering, inkl grov (8 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Utnyttjande av barn för sexuell posering, inkl grov (8 §)
11770;Utnyttjande av barn för sexuell posering, inkl grov (8 §);1;11093;6 kap. Sexualbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Utnyttjande av barn för sexuell posering, inkl grov (8 §)
11771;Utnyttjande av barn genom köp av sexuell handling (9 §);0;11771;Utnyttjande av barn genom köp av sexuell handling (9 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Utnyttjande av barn genom köp av sexuell handling (9 §)
11771;Utnyttjande av barn genom köp av sexuell handling (9 §);1;11093;6 kap. Sexualbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Utnyttjande av barn genom köp av sexuell handling (9 §)
11772;Sexuellt ofredande (10 §);0;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §)
11772;Sexuellt ofredande (10 §);1;11093;6 kap. Sexualbrott;Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §)
11773;Exhibitionism (blottning) (t. o. m. 2023);1;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Exhibitionism (blottning) (t. o. m. 2023)
11774;Annat sexuellt ofredande;1;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande
11775;Mot barn under 15 år;2;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot barn under 15 år
13078;Mot flicka under 15 år;3;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot barn under 15 år, Mot flicka under 15 år
13079;Mot pojke under 15 år;3;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot barn under 15 år, Mot pojke under 15 år
11776;Mot barn 15-17 år;2;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot barn 15-17 år
13080;Mot flicka 15-17 år;3;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot barn 15-17 år, Mot flicka 15-17 år
13081;Mot pojke 15-17 år;3;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot barn 15-17 år, Mot pojke 15-17 år
11777;Mot person 18 år eller äldre;2;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot person 18 år eller äldre
13082;Mot kvinna 18 år eller äldre;3;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot person 18 år eller äldre, Mot kvinna 18 år eller äldre
14385;Närstående genom parrelation;4;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot person 18 år eller äldre, Mot kvinna 18 år eller äldre, Närstående genom parrelation
14386;Närstående genom släktskap/familj;4;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot person 18 år eller äldre, Mot kvinna 18 år eller äldre, Närstående genom släktskap/familj
14387;Annan slags relation eller bekantskap;4;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot person 18 år eller äldre, Mot kvinna 18 år eller äldre, Annan slags relation eller bekantskap
14388;Obekanta;4;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot person 18 år eller äldre, Mot kvinna 18 år eller äldre, Obekanta
13083;Mot man 18 år eller äldre;3;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot person 18 år eller äldre, Mot man 18 år eller äldre
14381;Närstående genom parrelation;4;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot person 18 år eller äldre, Mot man 18 år eller äldre, Närstående genom parrelation
14382;Närstående genom släktskap/familj;4;11772;Sexuellt ofredande (10 §);Brott mot brottsbalken, 3-7 kap. Brott mot person, 6 kap. Sexualbrott, Sexuellt ofredande (10 §), Annat sexuellt ofredande, Mot person 18 år eller äldre, Mot man 18 år eller äldre, Närstående genom släktskap/familj
